web-scraper-order,web-scraper-start-url,songs,songs-href,lyrics
"1684637908-505","https://www.letras.com/luis-miguel/mais_acessadas.html","Sin Sangre En Las Venas","https://www.letras.com/luis-miguel/sin-sangre-en-las-venas/","Pero la buena suerte
No es para mi
Por que con toda el alma
Me enamore de ti
Y tener que aguantarme
Sin respetar mi orgullo
Por que aunque tu no quieras
Yo sigo siendo tuyo"
"1684637908-506","https://www.letras.com/luis-miguel/mais_acessadas.html","Sin Sangre En Las Venas","https://www.letras.com/luis-miguel/sin-sangre-en-las-venas/","Quisiera ser como tu
Que ya nada te importa
Y andar buscando el amor
Con una y con otra"
"1684637908-507","https://www.letras.com/luis-miguel/mais_acessadas.html","Sin Sangre En Las Venas","https://www.letras.com/luis-miguel/sin-sangre-en-las-venas/","Hacer feliz a la gente
Con una mentira
Y ser el amo del mundo
Y ser el rey de la vida"
"1684637908-508","https://www.letras.com/luis-miguel/mais_acessadas.html","Sin Sangre En Las Venas","https://www.letras.com/luis-miguel/sin-sangre-en-las-venas/","Pero la buena suerte
No es para mi
Por que con toda el alma
Me enamore de ti
Y tener que aguantarme
Sin respetar mi orgullo
Por que aunque tu no quieras
Yo sigo siendo tuyo, quisiera ser como tu"
"1684637911-509","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Canto al pie de tu ventana
Pa' que sepas que te quiero
Tú a mi no me quieres nada
Pero yo por ti me muero"
"1684637911-510","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Dicen que ando muy errado
Que despierte de mi sueño
Pero se han equivocado
Porque yo he de ser tu dueño"
"1684637911-511","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Qué voy a hacer
Si de veras te quiero
Ya te adoré
Y olvidarte no puedo"
"1684637911-512","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Dicen que pa' conseguirte
Necesito una fortuna
Que debo bajar el cielo
Las estrellas y la Luna"
"1684637911-513","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Yo no bajaré la Luna
Ni las estrellas tampoco
Y aunque no tenga fortuna
Me querrás poquito a poco"
"1684637911-514","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Qué voy a hacer
Si de veras te quiero
Ya te adoré
Y olvidarte no puedo"
"1684637911-515","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Yo se que hay muchas mujeres
Y que sobra quién me quiera
Pero ninguna me importa
Solo pienso en ti morena"
"1684637911-516","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Mi corazón te ha escogido
Y llorar no quiero verlo
Ya el pobre mucho ha sufrido
Ahora tienes que quererlo"
"1684637911-517","https://www.letras.com/luis-miguel/mais_acessadas.html","Serenata Huasteca","https://www.letras.com/luis-miguel/serenata-huasteca/","Qué voy a hacer
Si de veras te quiero
Ya te adoré
Y olvidarte no puedo
Qué voy a hacer
Si de veras te quiero
Ya te adoré
Y olvidarte no puedo ay"
"1684637914-518","https://www.letras.com/luis-miguel/mais_acessadas.html","Que Tristeza","https://www.letras.com/luis-miguel/97804/","Qué tristeza
Vivimos tanto tiempo
En el mismo techo
Hablamos diariamente
El mismo idioma
Sin darnos cuenta
Que jamás nos entendimos"
"1684637914-519","https://www.letras.com/luis-miguel/mais_acessadas.html","Que Tristeza","https://www.letras.com/luis-miguel/97804/","Qué tristeza
Que todo nuestro amor
Se haya perdido
Pues no dejamos
Nada construido
Por lo contrario
Terminamos ofendidos"
"1684637914-520","https://www.letras.com/luis-miguel/mais_acessadas.html","Que Tristeza","https://www.letras.com/luis-miguel/97804/","Que tristeza
Si un día
Nuestras bocas se buscaron
Y nuestros cuerpos se necesitaron
Mas todo era
Resultado de un deseo"
"1684637914-521","https://www.letras.com/luis-miguel/mais_acessadas.html","Que Tristeza","https://www.letras.com/luis-miguel/97804/","Qué tristeza
Agotamos todas las conversaciones
Sin lograr salvar algunas ilusiones
Qué tristeza
Qué tristeza
Que lo nuestro terminó..."
"1684637917-522","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","No me fio jamas de las miradas
de los brazos que abrazan
sin razon
no me gustan las frases regaladas
que me llenan de nada el corazon"
"1684637917-523","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","No me fio de aquel que me conoce
ni siquiera recuerdo bien su voz
de esa niña que dice haber besado
esos besos que jamas me dio"
"1684637917-524","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","no me puedo fiar
el miedo me ha hecho frio
comprendeme
si ya ni en mi confio"
"1684637917-525","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","Mi soledad
tal vez la adulacion
me han roto el corazon
y siento hastio
no me fio"
"1684637917-526","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","No me fio de aquel que no me mira
que tendra contra mi su corazon
me da miedo entregarme a tus caricias"
"1684637917-527","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","Pues me han hecho tanto daño amor"
"1684637917-528","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","No me fio de aquel que hace favores
y presume de hacerlos por amor
no confio en aquel que vende amores
el amor jamas es un favor"
"1684637917-529","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","no me puedo fiar
el miedo me ha hecho frio
comprendeme
si ya ni en mi confio"
"1684637917-530","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","Mi soledad
tal vez la adulacion
me han roto el corazon
y siento hastio"
"1684637917-531","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","no me puedo fiar
el miedo me ha hecho frio
comprendeme
si ya ni en mi confio"
"1684637917-532","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","No me puedo fiar
pues tras la vanidad
llega la verdad
luego el vacio
no me fio"
"1684637917-533","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","no me puedo fiar
el miedo me ha hecho frio
comprendeme
si ya ni en mi confio"
"1684637917-534","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","No me puedo fiar
pues tras la vanidad
llega la verdad
luego el vacio"
"1684637917-535","https://www.letras.com/luis-miguel/mais_acessadas.html","No Me Fio","https://www.letras.com/luis-miguel/26121/","No me fio...."
"1684637920-536","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Hoy brilla el sol en tu mirar
Tienes la luz que el cielo alumbrara
Dejame ver todo de ti
Eres camino que quiero explorar"
"1684637920-537","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Te doy mi vida
Y quiero mas
Cada latido vamos a explorar"
"1684637920-538","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Mujer de fuego en la oscuridad
Solo deseo ser tu palpitar
Abre las alas vamos a encontrar
Ese lugar que nos hara soñar"
"1684637920-539","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Mujer de fuego con intensidad
Vuelve un instante una eterniddad
Y el silencio solo escuchara
A nuestra sombra nuestro respirar"
"1684637920-540","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Empezara no habra final
Cada sentido nos hara vibrar
Y solo asi sera
Cada recuerdo nos hara llegar"
"1684637920-541","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Mujer de fuego en la oscuridad
Solo deseo ser tu palpitar
Abre las alas vamos a encontrar
Ese lugar que nos hara soñar"
"1684637920-542","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Mujer de fuego con intensidad
Vuelve un instante una eternidad
Y el silencio solo escuchara
A nuestra sombra nuestro respirar"
"1684637920-543","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Sin hablar dame mas
La pasion siempre nos llevara
Quiero ser tu verdad para amar
Para estar en un beso
En un solo pensar"
"1684637920-544","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Mujer de fuego en la oscuridad
Solo deseo ser tu palpitar
Abre las alas vamos a encontrar
Ese lugar que nos hara soñar"
"1684637920-545","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Mujer de fuego con intensidad
Vuelve un instante una eternidad
Y el silencio solo escuchara
A nuestra sombra nuestro respirar"
"1684637920-546","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Mujer de fuego en la oscuridad
Solo deseo ser tu palpitar... (ser tu palpitar)"
"1684637920-547","https://www.letras.com/luis-miguel/mais_acessadas.html","Mujer de Fuego","https://www.letras.com/luis-miguel/1747268/","Abre las alas vamos a encontrar
Ese lugar que nos hara soñar"
"1684637923-548","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Yo quiero luz de luna
Para mi noche triste
Para pensar divina
La ilusión que me trajiste"
"1684637923-549","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Para sentirte mía
Mía tú como ninguna
Pues desde que te fuiste
No he tenido luz de luna."
"1684637923-550","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Yo siento tus amarras
Como garfios, como garras
Que me ahogan en la playa
De la farra y el dolor."
"1684637923-551","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Y llevo tus cadenas a rastras
En la noche callada,
Que sea plenilunada,
Azul como ninguna"
"1684637923-552","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Pues desde que te fuiste
No he tenido luz de luna
Pues desde que te fuiste
No he tenido luz de luna"
"1684637923-553","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Si ya no vuelves nunca
Provincianita mía
A mi selva querida
Que está triste y está fría"
"1684637923-554","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Que al menos tu recuerdo
Ponga luz sobre mi bruma,
Pues desde que te fuiste
No he tenido luz de luna."
"1684637923-555","https://www.letras.com/luis-miguel/mais_acessadas.html","Luz de Luna","https://www.letras.com/luis-miguel/108652/","Pues desde que te fuiste
No he tenido luz de luna."
"1684637926-556","https://www.letras.com/luis-miguel/mais_acessadas.html","Hay un Algo","https://www.letras.com/luis-miguel/110099/","Hay un algo  
Dentro de nosotros
Bello como el cielo
Grande como el mar
Y ese algo
Vive, vive muy callado
En los corazones
De la humanidad
Hasta que un día
Encontramos a ese alguien
Que soñábamos despiertos
Y comprendemos que ese algo
Es más infinito que la nada
Es más enorme que todo
Porque ese algo es...      (bis)"
"1684637926-557","https://www.letras.com/luis-miguel/mais_acessadas.html","Hay un Algo","https://www.letras.com/luis-miguel/110099/","""¿Saben que ese algo?
Sí es más infinito que la nada
Sí es más enorme que todo
Ese algo no puede ser otra cosa que...""
El amor"
"1684637929-558","https://www.letras.com/luis-miguel/mais_acessadas.html","Eres Tú","https://www.letras.com/luis-miguel/109117/","Como una promesa eres tú, eres tú
Como una mañana de verano
Como una sonrisa eres tú, eres tú
Así, así eres tú"
"1684637929-559","https://www.letras.com/luis-miguel/mais_acessadas.html","Eres Tú","https://www.letras.com/luis-miguel/109117/","Como una esperanza eres tú, eres tú
Como lluvia fresca en mis manos
Como fuerte brisa eres tú, eres tú
Así, así eres tú"
"1684637929-560","https://www.letras.com/luis-miguel/mais_acessadas.html","Eres Tú","https://www.letras.com/luis-miguel/109117/","Eres tú como el agua de mi fuente
Eres tú el fuego de mi hogar
Algo así eres tú
Algo así como el fuego de mi hoguera
Algo así eres tú, en mi vida algo así eres tú
Como mi poema eres tú, eres tú
Como una guitarra en la noche
Como mi horizonte eres tú, eres tú
Así, así eres tú"
"1684637929-561","https://www.letras.com/luis-miguel/mais_acessadas.html","Eres Tú","https://www.letras.com/luis-miguel/109117/","Eres tú como el agua de mi fuente
Eres tú el fuego de mi hogar
Algo así eres tú
Algo así como el fuego de mi hoguera
Algo así eres tú, en mi vida algo así eres tú
Algo así eres tú
Algo así como el agua de mi fuente
Al así eres tú, como el fuego de mi hogar"
"1684637932-562","https://www.letras.com/luis-miguel/mais_acessadas.html","Entrega Total","https://www.letras.com/luis-miguel/108647/","Esta vez
Ya no soporto la terrible soledad
Yo no te pongo condición
Harás conmigo lo que quieras
Bien o mal"
"1684637932-563","https://www.letras.com/luis-miguel/mais_acessadas.html","Entrega Total","https://www.letras.com/luis-miguel/108647/","Llévame
De ser posible hasta la misma eternidad
Donde perdure nuestro amor
Porque tú
Eres toda mi felicidad"
"1684637932-564","https://www.letras.com/luis-miguel/mais_acessadas.html","Entrega Total","https://www.letras.com/luis-miguel/108647/","Llévame si quieres hasta el fondo
Del dolor
Hazlo como quieras por maldad o
Por amor"
"1684637932-565","https://www.letras.com/luis-miguel/mais_acessadas.html","Entrega Total","https://www.letras.com/luis-miguel/108647/","Pero esta vez
Quiero entregarme a ti
En una forma total
No con un beso nada más
Quiero ser tuyo
Sea por bien o sea por mal"
"1684637932-566","https://www.letras.com/luis-miguel/mais_acessadas.html","Entrega Total","https://www.letras.com/luis-miguel/108647/","Llévame si quieres hasta el fondo
Del dolor
Hazlo como quieras por maldad o
Por amor"
"1684637932-567","https://www.letras.com/luis-miguel/mais_acessadas.html","Entrega Total","https://www.letras.com/luis-miguel/108647/","Pero esta vez
Quiero entregarme a ti
En una forma total
No con un beso nada más
Quiero ser tuyo
Sea por bien o sea por mal"
"1684637935-568","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","La timidez
Era yo
Ese que te amó
Cuando ni tú sabías la palabra"
"1684637935-569","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","El más audaz
Que te besó
Por primera vez
Ese que estrenó tu cuerpo
Fui yo"
"1684637935-570","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","El primero que puso a mil tu corazón
Que te hizo descubrir
Amada
Tu propio amor
Como si nada"
"1684637935-571","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","Ese primer suspiro yo lo fui
Por eso estoy aquí
Viviendo para ti"
"1684637935-572","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","Ese galán
Era yo
El que se marchó
Cuanto te dio en la piel la luz del día"
"1684637935-573","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","El que voló
Junto a ti
Por primera vez
Cuando nadie nos veía
Fui yo"
"1684637935-574","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","El primero que puso a mil tu corazón
Que te hizo descubrir
Amada
Tu propio amor
Como si nada"
"1684637935-575","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","Ese primer suspiro yo lo fui
Por eso estoy aquí
Amada"
"1684637935-576","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","El primero que puso a mil tu corazón
Que te hizo descubrir
Amada
Tu propio amor
Como si nada"
"1684637935-577","https://www.letras.com/luis-miguel/mais_acessadas.html","El Primero","https://www.letras.com/luis-miguel/109114/","Ese primer suspiro yo lo fui
Por eso estoy aquí
Viviendo para ti"
"1684637938-578","https://www.letras.com/luis-miguel/mais_acessadas.html","Adolescente Soñador","https://www.letras.com/luis-miguel/110103/","Sha la la la la
Sha la la la la
Sha la la la la
Sha la la la la, la la la"
"1684637938-579","https://www.letras.com/luis-miguel/mais_acessadas.html","Adolescente Soñador","https://www.letras.com/luis-miguel/110103/","Quiero aprender a amar
Y te busco enamorado
Sueño cada despertar
Encontrarte aquí a mi lado"
"1684637938-580","https://www.letras.com/luis-miguel/mais_acessadas.html","Adolescente Soñador","https://www.letras.com/luis-miguel/110103/","Quiero aprender a amar
Esta es la primera vez
Se me clava su mirada
En mi corazón
Y yo creo que ha llegado
Para mi el amor"
"1684637938-581","https://www.letras.com/luis-miguel/mais_acessadas.html","Adolescente Soñador","https://www.letras.com/luis-miguel/110103/","Ángel de mi vida
Adolescente, amada mía
Tierna sinfonía sin final
Ángel de mi vida
Cenicienta dulce y linda
Eres mi razón sentimental"
"1684637938-582","https://www.letras.com/luis-miguel/mais_acessadas.html","Adolescente Soñador","https://www.letras.com/luis-miguel/110103/","Sha la la la la
Sha la la la la
Sha la la la la
Sha la la la la, la la la"
"1684637941-583","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Dia Más","https://www.letras.com/luis-miguel/108644/","Ya lo ves
Es sabio tiempo
Me enseñó
Que en un momento
Yo te amaría y también te podía perder"
"1684637941-584","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Dia Más","https://www.letras.com/luis-miguel/108644/","Sin tu amor
Siento el vacío
Sin tu amor
El sol es frío
Qué más quisiera
Que tenerte en mis brazos, amor"
"1684637941-585","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Dia Más","https://www.letras.com/luis-miguel/108644/","Para volverte a besar
Para volver a sentirte, un día más
Para pedirte perdón
Tú tenías razón 
No es un juego el amor, no lo es"
"1684637941-586","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Dia Más","https://www.letras.com/luis-miguel/108644/","Y ahora que
Tú ya te has ido
Me quedé
Solo y perdido
Qué no daría
Por volver a empezar, nuestro amor"
"1684637941-587","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Dia Más","https://www.letras.com/luis-miguel/108644/","Para volverte a besar
Para volver a sentirte, un día más
Para pedirte perdón
Tú tenías razón 
No es un juego el amor"
"1684637941-588","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Dia Más","https://www.letras.com/luis-miguel/108644/","Cada momento sin ti se muere el alma
Y yo no puedo seguir
Si yo pudiera elegir
Volver a vivir, lo haría junto a ti"
"1684637944-589","https://www.letras.com/luis-miguel/mais_acessadas.html","Todo Por Su Amor","https://www.letras.com/luis-miguel/108640/","Es un manantial su boca
Que transtorna, que provoca seducción
Es sensual como la seda
Más ardiente que una hoguera, es pasión
Es inaguantablemente bella
Tiene el mismo encanto de una estrella
Y por ella"
"1684637944-590","https://www.letras.com/luis-miguel/mais_acessadas.html","Todo Por Su Amor","https://www.letras.com/luis-miguel/108640/","Doy
Todo lo que soy y lo que tengo
Todo por su amor
Por su sentimiento"
"1684637944-591","https://www.letras.com/luis-miguel/mais_acessadas.html","Todo Por Su Amor","https://www.letras.com/luis-miguel/108640/","Doy
Todo por llegar a ser su dueño
Todo por su amor
Todo por tenerla"
"1684637944-592","https://www.letras.com/luis-miguel/mais_acessadas.html","Todo Por Su Amor","https://www.letras.com/luis-miguel/108640/","Es radiante como un ángel
Porque es la viva imagen del placer
Es a veces vanidosa
Más segura que una diosa, es mujer
Es inaguantablemente bella
Tiene el mismo encanto de una estrella
Y por ella"
"1684637944-593","https://www.letras.com/luis-miguel/mais_acessadas.html","Todo Por Su Amor","https://www.letras.com/luis-miguel/108640/","Doy
Todo por llegar a ser su dueño
Todo por su amor
Todo por tenerla
Todo por amarla
Todo por besarla
Todo se lo..."
"1684637944-594","https://www.letras.com/luis-miguel/mais_acessadas.html","Todo Por Su Amor","https://www.letras.com/luis-miguel/108640/","Doy
Todo por llegar a ser su dueño
Todo por su amor
Todo por tenerla
Todo lo que soy
Todo lo que tengo, todo se lo doy
Todo por su amor, por su sentimiento"
"1684637944-595","https://www.letras.com/luis-miguel/mais_acessadas.html","Todo Por Su Amor","https://www.letras.com/luis-miguel/108640/","Todo lo que soy
Todo lo que tengo
Todo lo daría por tener su amor
Todo por tenerla..."
"1684637947-596","https://www.letras.com/luis-miguel/mais_acessadas.html","Siempre Me Quedo Siempre Me Voy","https://www.letras.com/luis-miguel/109127/","Cada suelo que piso es un poco mio
pertenece el mar, montes y rios.
No soy dueño de nada ni quiero ser
no se cuando me marcho o he de volver.
Si es que acaso me quieres me esperaras
pero si no me amas me olvidaras.
Como los colibries van de flor en flor
yo voy de pueblo en pueblo con mi canción."
"1684637947-597","https://www.letras.com/luis-miguel/mais_acessadas.html","Siempre Me Quedo Siempre Me Voy","https://www.letras.com/luis-miguel/109127/","Siempre me quedo, Siempre me voy
donde hay amor yo estoy.
Siempre me quedo, Siempre me voy,
donde hay amor yo estoy."
"1684637947-598","https://www.letras.com/luis-miguel/mais_acessadas.html","Siempre Me Quedo Siempre Me Voy","https://www.letras.com/luis-miguel/109127/","No esperes de mi parte la frialdad,
el calor es mi signo de identidad.
Solo mis alegrias te contare
en cambio mis tristezas las guardare.
No tengo tiempo exacto para el amor
por que rompi hace tiempo con el reloj.
Si es que alguien pregunta por mi verdad
dile que soy un ave que viene y va."
"1684637947-599","https://www.letras.com/luis-miguel/mais_acessadas.html","Siempre Me Quedo Siempre Me Voy","https://www.letras.com/luis-miguel/109127/","Siempre me quedo, Siempre me voy
donde hay amor yo estoy.
Siempre me quedo, Siempre me voy,
donde hay amor yo estoy."
"1684637947-600","https://www.letras.com/luis-miguel/mais_acessadas.html","Siempre Me Quedo Siempre Me Voy","https://www.letras.com/luis-miguel/109127/","Ya ves que yo no soy el chico ideal
mas si vienes conmigo te alegraras.
No trates de cambiarme de como soy
no se bien el camino por donde voy.
Si estoy un poco loco dejame asi
de que vale estar cuerdo y no ser feliz.
No soy pobre ni rico y que mas me da
si riqueza la tengo en nuestra amistad."
"1684637947-601","https://www.letras.com/luis-miguel/mais_acessadas.html","Siempre Me Quedo Siempre Me Voy","https://www.letras.com/luis-miguel/109127/","Siempre me quedo, Siempre me voy
donde hay amor yo estoy.
Siempre me quedo, Siempre me voy,
donde hay amor yo estoy."
"1684637950-602","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","Si te perdiera, 
Porque la vida cuando menos 
Te lo esperas, 
Te da la espalda, te hace jugadas
Aunque tengas buena estrella, 
Me moriría de dolor, si te perdiera,
Después de amarte la vida entera."
"1684637950-603","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","Si te perdiera,
Te llevarías los colores de mí vida,
Me dejarías sin claridad, sin resplandor
Y sin poemas,
(*)Me moriría de dolor, si te perdiera
Después de amarte la vida entera."
"1684637950-604","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","Seria total mi soledad,
Seria total mi desnudez,
La de los árboles héridos del otoño,
Cristales rotos en mi alma 
Y en mis noches pura escarcha,
Y el silencio por respuesta si te nombro."
"1684637950-605","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","Y ante mis ojos, no ver tus ojos,
Solo vacio y soledad, si te perdiera...
Si te perdiera..."
"1684637950-606","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","(*)Me moriría de dolor, si te perdiera
Después de amarte la vida entera."
"1684637950-607","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","Seria total mi soledad,
Seria total mi desnudez,
La de los árboles héridos del otoño,
Cristales rotos en mi alma 
Y en mis noches pura escarcha,
Y el silencio por respuesta si te nombro."
"1684637950-608","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","Y ante mis ojos, no ver tus ojos,
Solo vacio y soledad, si te perdiera..."
"1684637950-609","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","Si te perdieras, 
Porque así lo decidieras,
No sería yo tan solo, 
Quien la vida la perdiera..."
"1684637950-610","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Te Perdiera","https://www.letras.com/luis-miguel/507444/","...Te envolverian para siempre 
Mil recuerdos y los sueños que amazamos
Con amor la vida entera,
Se romperian tantas promesas,
Mal gastarias tanto amor, Si te peridera...
Si te perdiera..."
"1684637953-611","https://www.letras.com/luis-miguel/mais_acessadas.html","Pupilas de Gato","https://www.letras.com/luis-miguel/109113/","¿Por qué insistes en usarme?
¿Por qué te diverte provocarlo?
Es mi amigo igual que tú
Y yo no quisiera traicionarlo"
"1684637953-612","https://www.letras.com/luis-miguel/mais_acessadas.html","Pupilas de Gato","https://www.letras.com/luis-miguel/109113/","¿Por qué bailas de esa forma?
Quita ya tus uñas de mi espalda
Él nos mira desde el bar
Piensa que soy digno de confianza"
"1684637953-613","https://www.letras.com/luis-miguel/mais_acessadas.html","Pupilas de Gato","https://www.letras.com/luis-miguel/109113/","Ya no me mires mas así
Tus pupilas de gato me fulminan
No me seduzcas frente a él
Con esas formas tuyas tan felinas"
"1684637953-614","https://www.letras.com/luis-miguel/mais_acessadas.html","Pupilas de Gato","https://www.letras.com/luis-miguel/109113/","Ya no me mires mas así
Tus pupilas de gato me hipnotizan
Que si yo pierdo el control
Nuestra amistad acabará hecha trizas"
"1684637953-615","https://www.letras.com/luis-miguel/mais_acessadas.html","Pupilas de Gato","https://www.letras.com/luis-miguel/109113/","No me acerques más tu boca
Que se están rompiendo las fronteras
Es mi amigo pero yo
No soy un muñeco de madera"
"1684637956-616","https://www.letras.com/luis-miguel/mais_acessadas.html","Perdoname (All By Myself)","https://www.letras.com/luis-miguel/26132/","Siempre te vi
como una amiga nada mas
a quien llamar con quien salir
y conversar"
"1684637956-617","https://www.letras.com/luis-miguel/mais_acessadas.html","Perdoname (All By Myself)","https://www.letras.com/luis-miguel/26132/","No sospeché
que dentro de tu corazón
iba creciendo sin querer
un gran amor"
"1684637956-618","https://www.letras.com/luis-miguel/mais_acessadas.html","Perdoname (All By Myself)","https://www.letras.com/luis-miguel/26132/","PERDÓNAME SI TE HICE MAL
NO IMAGINÉ LA VERDAD
PERDÓNAME POR ESE AMOR
QUE NUNCA FUE DE LOS DOS"
"1684637956-619","https://www.letras.com/luis-miguel/mais_acessadas.html","Perdoname (All By Myself)","https://www.letras.com/luis-miguel/26132/","Nunca pensé
que aquella niña de cristal
sintiera con la intensidad
de una mujer"
